Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
1965768,30-Mar-21,Massachusetts,Boston,61 Faneuil St,0,0,0,0,1,N/A
1974598,30-Mar-21,Pennsylvania,Philadelphia,2900 block of E St,1,0,0,0,0,N/A
1974595,30-Mar-21,Pennsylvania,Philadelphia,2700 block of Emerald St,1,0,0,0,0,N/A
1974591,30-Mar-21,Pennsylvania,Philadelphia,1700 block of Belfield Ave,1,0,0,0,0,N/A
1965993,30-Mar-21,Massachusetts,Boston,123 Heath St,0,0,0,0,1,N/A
1965086,30-Mar-21,Massachusetts,Boston,Dacia St and Quincy St,0,0,1,0,2,N/A
1964959,30-Mar-21,Florida,Jacksonville,6135 Youngerman Cir,0,0,0,1,0,N/A
1966375,30-Mar-21,Illinois,Oswego,800 block of Columbus Dr,0,1,0,0,0,N/A
1965738,30-Mar-21,Florida,Marco Island,2nd Ave and Marco Lake Dr,1,0,0,0,0,N/A
1965735,30-Mar-21,Florida,North Port,2200 block of Yancy St,0,1,0,0,1,N/A
1965308,30-Mar-21,Illinois,Oak Lawn,9333 S Cicero Ave,0,0,0,0,2,N/A
1967035,30-Mar-21,Washington,Wapato,3100 block of S Wapato Rd,0,1,0,0,0,N/A
1967807,30-Mar-21,Montana,Billings,100 block of N 24th St,1,0,0,0,1,N/A
1965646,30-Mar-21,Louisiana,Abbeville,W Summers Dr and Gaurard St,0,0,0,0,1,N/A
1964839,30-Mar-21,New Jersey,Newark,860 S 10th S,1,0,0,0,1,N/A
1965396,30-Mar-21,South Carolina,Summerville,527 Orangeburg Rd,2,1,0,0,0,N/A
1966346,30-Mar-21,Oregon,Portland,300 block of NE 131st Pl,1,0,0,1,0,N/A
1967777,30-Mar-21,Alabama,Huntsville,4116 Newson Rd SW,2,0,0,0,0,N/A
1965686,30-Mar-21,Mississippi,Jackson,2800 block of Woodbine St,0,1,0,0,0,N/A
1965683,30-Mar-21,Alabama,Trinity,Co Rd 554,0,0,0,0,1,N/A
1966334,30-Mar-21,Alabama,Bessemer,700 block of Fields Ln,0,1,0,0,0,N/A
1965673,30-Mar-21,Louisiana,Shreveport,100 block of E Elmwood St,1,0,0,0,0,N/A
1965663,30-Mar-21,New Jersey,Paterson,Carroll St and 12th Ave,1,0,0,0,0,N/A
1966241,30-Mar-21,Virginia,Norfolk,3500 block of Granby St,1,0,0,0,0,N/A
1966243,30-Mar-21,Virginia,Richmond,5800 block of Westover Village Dr,1,0,0,0,0,N/A
1965653,30-Mar-21,Pennsylvania,York,50 block of N Gotwalt St,0,1,0,0,1,N/A
1968098,30-Mar-21,New Jersey,Freehold,40 Jackson St,2,0,0,0,1,N/A
1966302,30-Mar-21,New Jersey,Newark,50 W Market St,1,0,0,0,0,N/A
1965442,30-Mar-21,Virginia,Colonial Heights,I-95 and Temple Ave,2,0,0,0,0,N/A
1965671,30-Mar-21,Arkansas,Mountain Home,859 Hwy 62 E,0,0,1,0,0,N/A
2079655,30-Mar-21,Washington,Othello,600 block of S 20th Ave,1,0,0,0,0,N/A
1965924,30-Mar-21,Kentucky,Winchester,186 Spruce Court,0,1,0,1,0,N/A
1965644,30-Mar-21,Missouri,Saint Louis,Pennsylvania Ave,0,0,0,0,1,N/A
1965358,30-Mar-21,Louisiana,New Orleans,Dwyer Rd and Downman Rd,0,1,0,0,0,N/A
1965639,30-Mar-21,Missouri,Saint Louis,2900 block of Canfield Dr,1,0,0,0,0,N/A
1966922,30-Mar-21,New Jersey,Passaic,4th St and E Monroe St,2,0,0,0,0,N/A
1966286,30-Mar-21,Louisiana,Baton Rouge,Jefferson Hwy,0,0,0,0,1,N/A
1966274,30-Mar-21,Pennsylvania,Wilkes Barre,417 Blackman St,0,0,0,0,1,N/A
1965579,30-Mar-21,Washington,Kent,10811 SE 239th Pl,0,1,0,0,1,N/A
1965618,30-Mar-21,Illinois,Chicago,80 block of S Cottage Grove Ave,1,0,0,0,0,N/A
1966251,30-Mar-21,Tennessee,Memphis,Annandale Dr and State Line Rd,0,0,0,0,0,N/A
1964714,30-Mar-21,Ohio,Canton,4465 Everhard Rd NW,1,0,0,0,0,N/A
1966006,30-Mar-21,Oklahoma,Tulsa,8100 block of E 65th Pl,1,1,0,0,1,N/A
1965603,30-Mar-21,New York,Brooklyn,Pitkin Ave and Osborn St,1,0,0,0,0,N/A
1965599,30-Mar-21,New York,New York (Manhattan),W 140th St and Adam Clayton Powell Jr Blvd,0,0,0,0,0,N/A
1965588,30-Mar-21,New York,Bronx,815 E 166th St,1,0,0,0,0,N/A
1965864,30-Mar-21,North Carolina,Salisbury,800 Block of E Lafayette St,0,1,0,0,0,N/A
1965034,29-Mar-21,Minnesota,Minneapolis,N/A,2,0,0,0,0,N/A
1965068,29-Mar-21,California,Bakersfield,30th St and Q St,0,1,0,0,0,N/A
1966206,29-Mar-21,Tennessee,Finger,Finger Leapwood Rd,0,0,0,0,1,N/A
1965581,29-Mar-21,Illinois,Lake Villa,37100 block of Piper Ln,0,0,0,0,2,N/A
1966524,29-Mar-21,Michigan,Grant,Fox Dr and Thornapple Ave,1,0,0,0,1,N/A
1964646,29-Mar-21,Arizona,Phoenix,19th Ave and W Buckeye Rd,1,0,0,0,0,N/A
1964634,29-Mar-21,Illinois,Urbana,1601 N Lincoln Ave,0,0,0,0,3,N/A
1964640,29-Mar-21,Arizona,Phoenix,N 67th Ave and W Fillmore St,1,0,0,0,0,N/A
1965265,29-Mar-21,California,San Francisco,24th St and Mission St,1,1,0,0,0,N/A
1966154,29-Mar-21,Illinois,Chicago,3900 block of W Fillmore St,1,0,0,0,0,N/A
1964795,29-Mar-21,Louisiana,New Orleans,5900 block of Boeing St,0,1,0,0,1,N/A
1965540,29-Mar-21,North Carolina,Dunn,Washington St,0,0,0,0,0,N/A
1965536,29-Mar-21,North Carolina,Dunn,1000 block of Edgerton St,2,0,0,0,0,N/A
1965520,29-Mar-21,North Carolina,Graham,419 E Hill St,0,0,0,0,0,N/A
1965489,29-Mar-21,Oregon,Portland,1200 block of NE 102nd Ave,1,0,0,0,0,N/A
1965569,29-Mar-21,New York,New York (Manhattan),E 107th St and 3rd Ave,0,1,0,0,1,N/A
1965478,29-Mar-21,North Carolina,Charlotte,6400 block of W Sugar Creek Rd,0,1,0,0,0,N/A
1964759,29-Mar-21,Alabama,Mobile,Antwerp St and Lemon St,1,0,0,0,1,N/A
1964716,29-Mar-21,Arkansas,North Little Rock,1113 Healy St,0,1,0,0,1,N/A
1965470,29-Mar-21,South Carolina,Darlington,Bishop Dr,3,0,0,0,0,N/A
1964246,29-Mar-21,Tennessee,Memphis,S 3rd St and E Brooks Rd,0,1,0,0,0,N/A
1965462,29-Mar-21,Virginia,Chesterfield,9400 block of Springhouse Dr,0,1,0,0,0,N/A
1965453,29-Mar-21,California,San Jose,W San Carlos St and Mayellen Ave,1,0,0,0,0,N/A
1965447,29-Mar-21,South Carolina,Greer,Hampton Rd,0,0,0,0,0,N/A
1967583,29-Mar-21,Kentucky,Hopkinsville,430 Koffman Dr,0,0,0,0,1,N/A
1965438,29-Mar-21,South Carolina,Columbia,400 block of Freshwater Dr,1,0,0,0,0,N/A
1965436,29-Mar-21,Illinois,Chicago,5600 block of S Justine St,1,0,0,0,0,N/A
1965434,29-Mar-21,Illinois,Chicago,8200 block of S Racine Ave,1,0,0,0,0,N/A
1964498,29-Mar-21,New York,Rochester,N Clinton Ave and Kappel Pl,0,1,0,0,0,N/A
1964534,29-Mar-21,Illinois,Chicago,3820 W Van Buren St,1,0,0,0,0,N/A
1964934,29-Mar-21,Illinois,Chicago,450 W 72nd St,2,0,0,0,0,N/A
1964924,29-Mar-21,Texas,Nacogdoches,2700 block of EJ Campbell Blvd,1,0,0,0,1,N/A
1967522,29-Mar-21,Texas,Hearne,S San Jose St,0,1,0,0,0,N/A
1965203,29-Mar-21,Maryland,Upper Marlboro (Glenarden),7900 block of Glenarden Pkwy,0,1,0,0,1,N/A
1965383,29-Mar-21,Delaware,Wilmington,Lancaster Ave and Clayton St,1,0,0,0,0,N/A
1965374,29-Mar-21,Delaware,Newark,190 Salem Church Rd,0,0,0,0,1,N/A
1964573,29-Mar-21,Illinois,Peoria,2500 block of W Starr St,2,0,0,0,0,N/A
1964256,29-Mar-21,California,Los Angeles,8th St and Bixel St,0,0,0,1,0,N/A
1964768,29-Mar-21,Pennsylvania,Philadelphia,1455 Franklin Mills Cir,0,1,0,0,1,N/A
1964757,29-Mar-21,Mississippi,Jackson,515 Sykes Rd,1,0,0,0,0,N/A
1964755,29-Mar-21,Mississippi,Jackson,3407 W Capitol St,0,1,0,0,1,N/A
1964489,29-Mar-21,Texas,San Antonio,2903 Hillcrest Dr,1,0,0,0,0,N/A
1965304,29-Mar-21,Maryland,Suitland,4400 block of  Arnold Rd,1,0,0,0,0,N/A
1964549,29-Mar-21,Texas,San Antonio,8779 Wurzbach Rd,2,0,0,0,0,N/A
1964547,29-Mar-21,Minnesota,Minneapolis,412 W Broadway Ave,1,0,0,0,0,N/A
1964802,29-Mar-21,Louisiana,New Orleans,I-10 and Metairie Rd,1,0,0,0,0,N/A
1964599,29-Mar-21,Tennessee,Knoxville,2700 block of Copeland St,1,0,0,0,1,N/A
1965220,29-Mar-21,Kentucky,Newport,Isabella St and Chestnut St,1,0,1,0,0,N/A
1964533,29-Mar-21,New York,New York (Manhattan),Frederick Douglass Blvd and W 151st St,0,0,0,0,0,N/A
1981900,29-Mar-21,Tennessee,Johnson City,1702 W Market St,0,0,0,0,1,N/A
1965246,29-Mar-21,Kentucky,Louisville,4301 Shelbyville Rd,0,0,0,0,0,N/A
1965241,29-Mar-21,Nebraska,Lincoln,1256 S 26th St,0,0,0,0,0,N/A
1964503,29-Mar-21,Illinois,Deerfield,I-94 and Deerfield Rd,0,0,0,0,0,N/A
1964496,29-Mar-21,Delaware,Wilmington,400 block of Bradford St,1,0,0,0,0,N/A
1965181,29-Mar-21,Kansas,Overland Park,7701 E Frontage Rd,0,0,0,0,0,N/A
1965103,29-Mar-21,Georgia,Decatur,2900 block of Laguna Dr,0,1,0,0,1,N/A
1965084,29-Mar-21,Georgia,Decatur,3324 Valley Brook Pl,0,1,0,0,0,N/A
1965174,29-Mar-21,Kansas,Garden City,800 block of E Pine St,0,1,0,0,1,N/A
1965126,29-Mar-21,Georgia,Atlanta,1683 Lakewood Ave SE,1,0,0,0,0,N/A
1967391,29-Mar-21,Indiana,Indianapolis,7600 Kingsport Rd,0,0,1,0,0,N/A
1964192,29-Mar-21,Wisconsin,Milwaukee,1100 block of S 23rd St,0,1,0,0,2,N/A
2047363,29-Mar-21,Pennsylvania,Philadelphia,6600 block of N 7th St,0,0,1,0,0,N/A
1965121,29-Mar-21,Michigan,Detroit,9300 block of N Martindale St,1,0,0,0,0,N/A
1965119,29-Mar-21,Virginia,Pulaski,10th St NW and Randolph Ave,0,0,0,1,0,N/A
1964619,29-Mar-21,California,Santa Barbara,Eucalyptus Hill Rd,0,1,0,0,2,N/A
1965096,29-Mar-21,Colorado,Colorado Springs,7040 Rangewood Dr,1,0,0,0,0,N/A
1965092,29-Mar-21,Colorado,Colorado Springs,1605 E Pikes Peak Ave,1,0,0,0,0,N/A
1967622,29-Mar-21,New York,Buffalo,50 block of C St,0,1,0,0,2,N/A
1965594,29-Mar-21,Ohio,Cleveland,5900 block of Hosmer Ave,0,1,0,0,3,N/A
1964357,29-Mar-21,Texas,Longview,1501 Young St,1,0,0,0,0,N/A
1966583,29-Mar-21,Nevada,Las Vegas,8800 block of Proud State Ave,0,0,0,0,0,N/A
1964080,29-Mar-21,Illinois,Chicago,2300 block of S Spaulding Ave,0,0,0,1,1,N/A
1965088,29-Mar-21,Michigan,Flint,3348 Flushing Rd,0,1,0,0,2,N/A
1964355,29-Mar-21,Texas,Fort Worth,3100 block of Loving Ave,1,0,0,0,0,N/A
1965050,29-Mar-21,Michigan,Detroit,E State Fair Ave and Bradford Ave,1,0,0,0,0,N/A
1964341,29-Mar-21,North Carolina,Rocky Mount,1800 Stone Rose Dr,1,0,0,0,0,N/A
1965052,29-Mar-21,Michigan,Detroit,15100 block of Sussex St,1,0,0,0,0,N/A
1964319,29-Mar-21,Texas,Corpus Christi,5815 Weber Rd,3,0,0,1,0,N/A
1964974,29-Mar-21,California,Monrovia,100 block of Los Angeles Ave,0,1,0,0,0,N/A
1965046,29-Mar-21,California,Desert Hot Springs,66400 block of 5th St,0,1,0,0,0,N/A
1964324,29-Mar-21,California,Fresno,Chestnut Ave and Balch Ave,1,0,0,0,0,N/A
1964309,29-Mar-21,California,Chico,650 Hickory St,0,0,0,0,1,N/A
1964306,29-Mar-21,Texas,Nederland,Nederland Ave and S 1st St,0,0,0,0,2,N/A
1964303,29-Mar-21,California,Chico,N/A,1,0,0,0,0,N/A
1965026,29-Mar-21,Florida,Rockledge,839 Barton Blvd,1,0,0,0,0,N/A
1978176,29-Mar-21,Arizona,Prescott,Summit Ave and Gurley St,0,0,0,0,1,N/A
1965029,29-Mar-21,Minnesota,Minneapolis,418 13th Ave SW,1,1,0,0,0,N/A
1965019,29-Mar-21,Wisconsin,Milwaukee,2500 block of W Kilbourn Ave,2,0,0,0,0,N/A
1965508,29-Mar-21,North Carolina,Winston Salem (Winston-salem),1100 block of New Hope Ln,1,0,0,0,1,N/A
1967238,29-Mar-21,New Mexico,Petaca,NM-519,0,2,0,0,2,N/A
1965022,29-Mar-21,Wisconsin,Milwaukee,N/A,1,0,0,0,0,N/A
1964662,29-Mar-21,Nevada,Las Vegas,1100 Las Vegas Blvd S,3,0,0,0,4,N/A
1965279,29-Mar-21,Arizona,Tucson,5700 block of E 12th St,0,1,0,0,1,N/A
1964689,29-Mar-21,Ohio,Hamilton,408 S 7th St,0,0,0,1,0,N/A
1964704,29-Mar-21,New Mexico,Santa Rosa,Baros Lopez Rd and Serrano Ave,0,0,1,0,1,N/A
1964992,29-Mar-21,Illinois,Peoria,Smith St,0,0,0,0,0,N/A
1964985,29-Mar-21,California,Los Angeles,Bromont Ave and Sayre St,0,0,0,0,1,N/A
1964415,29-Mar-21,Texas,Killeen,1600 block of Becker Ln,1,0,0,0,0,N/A
1965657,29-Mar-21,Pennsylvania,Spartansburg,24000 block of Cold Spring Rd,0,0,0,1,0,N/A
1965200,29-Mar-21,Maryland,Suitland,2300 block of Whitehall St,0,1,0,0,2,N/A
1964953,29-Mar-21,Florida,Jacksonville,7500 block of Arlington Expy,1,0,0,0,0,N/A
1966463,29-Mar-21,Minnesota,Duluth,N Central Ave and W 7th St,0,0,0,0,0,N/A
1964926,29-Mar-21,Texas,El Paso (Socorro),11600 block of Datsun Rd,1,0,0,0,0,N/A
1967883,29-Mar-21,Michigan,Battle Creek,10 Rambling Ln,1,0,0,0,0,N/A
1964907,29-Mar-21,Florida,Melbourne,404 S Harbor City Blvd,0,1,0,0,0,N/A
2004813,29-Mar-21,Connecticut,Bridgeport,Orange St,1,0,0,0,1,N/A
1967860,29-Mar-21,Indiana,Whiting,1200 block of 119th Ave,1,0,0,0,1,N/A
1974624,29-Mar-21,Pennsylvania,Philadelphia,2300 block of N Watts St,2,0,0,0,0,N/A
1974612,29-Mar-21,Pennsylvania,Philadelphia,1900 block of Granite St,1,0,0,0,0,N/A
1964161,29-Mar-21,Illinois,Chicago,2700 block of S Karlov Ave,1,0,0,0,0,N/A
1964155,29-Mar-21,Arizona,Mesa,University Dr and Sossaman Rd,1,0,0,0,0,N/A
1964480,29-Mar-21,Texas,San Antonio,8000 Oakdell Way,0,1,0,0,1,N/A
1965123,29-Mar-21,Georgia,Atlanta,3901 Campbellton Rd SW,0,1,0,0,1,N/A
1964128,29-Mar-21,Missouri,Saint Louis,5200 block of Gilmore Ave,2,0,0,0,0,N/A
1964115,29-Mar-21,Florida,Miami,8200 block of NE 1st Ave,1,0,0,0,0,N/A
1967857,29-Mar-21,Indiana,Indianapolis,2000 W 79th St,0,0,0,0,0,N/A
1967076,29-Mar-21,Texas,Houston,3815 W Fuqua St,0,1,0,0,0,N/A
1964099,29-Mar-21,Florida,Fort Myers,Daniels Pkwy,0,0,0,0,0,N/A
1964872,29-Mar-21,Washington,Spokane (Spokane Valley),E 6th Ave and Sunderland Rd,0,1,0,0,0,N/A
1964870,29-Mar-21,Washington,Seattle,2600 block of Tatoosh Rd E,0,0,0,0,1,N/A
1964879,29-Mar-21,Wisconsin,Siren,24787 Clam Lake Dr,1,0,0,0,0,N/A
1964867,29-Mar-21,Washington,Seattle,2200 block of S Norman St,2,0,0,0,0,N/A
1967030,29-Mar-21,New York,Rochester,Clifford Ave and Arbutus St,0,1,0,0,0,N/A
1965665,29-Mar-21,New Jersey,Jersey City,83 Bergen Ave,0,1,0,0,1,N/A
1964831,29-Mar-21,Pennsylvania,Pittsburgh,2200 block of Webster Ave,1,0,0,0,0,N/A
1964829,29-Mar-21,Pennsylvania,Saint Thomas (St Thomas),7700 block of Cumberland Cir,0,1,0,0,0,N/A
1964812,29-Mar-21,Louisiana,Baton Rouge,Holt Dr and Goodwood Dr,1,0,0,0,0,N/A
1966329,29-Mar-21,Mississippi,Hattiesburg,100 block of Mayfair Rd,0,0,0,0,3,N/A
1964799,29-Mar-21,Louisiana,New Orleans,5700 block of Wickfield Dr,1,0,0,0,0,N/A
1965668,29-Mar-21,New Jersey,Newark,400 block of Lyons Ave,0,0,0,0,0,N/A
1965660,29-Mar-21,Louisiana,Raceland,200 block of St Louis St,0,0,0,0,0,N/A
1966700,29-Mar-21,Kentucky,Lewisburg,KY-11 and KY-3170,0,0,0,1,0,N/A
1965623,29-Mar-21,Pennsylvania,York,100 block of S Newberry St,1,0,0,0,0,N/A
