Incident ID,Incident Date,State,City Or County,Address,# Victims Injured,# Victims Killed,# Subjects-Suspects Injured,# Subjects-Suspects Killed,# Subjects-Suspects Arrested,Operations
1987806,23-Apr-21,Texas,Corpus Christi,2800 block of Ruth St,1,0,0,0,1,N/A
1987804,23-Apr-21,Nebraska,Lincoln,N 56th St and Holdrege St,0,0,0,0,1,N/A
1985297,23-Apr-21,Missouri,Saint Louis,S Grand Blvd and Gravois Ave,1,0,0,0,1,N/A
1985267,23-Apr-21,Missouri,Kansas City,2900 block of Lockridge Ave,0,1,0,0,0,N/A
1987767,23-Apr-21,Missouri,Saint Louis,9900 block of Glen Owen Dr,1,0,0,0,1,N/A
1985256,23-Apr-21,New York,Rochester,1100 block of Portland Ave,2,0,0,0,0,N/A
1985253,23-Apr-21,Michigan,Detroit,Plainview Ave and Plymouth Rd,1,0,0,0,0,N/A
1985244,23-Apr-21,Michigan,Hamtramck,13400 block of Hasse St,1,1,0,0,0,N/A
1984635,23-Apr-21,Texas,Houston,8615 Bart Ln,0,1,0,0,1,N/A
1984638,23-Apr-21,Texas,Houston,W Broad Oaks Dr and Maple Valley Rd,1,0,0,0,0,N/A
1985967,23-Apr-21,California,Bakersfield,401 Brundage Ln,1,0,0,0,0,N/A
1984990,23-Apr-21,Illinois,Chicago,901 E 104th St,0,1,0,0,0,N/A
1985316,23-Apr-21,Missouri,Lake Ozark,1100 block of Bagnell Dam Blvd,0,0,0,0,1,N/A
1985202,23-Apr-21,Minnesota,Saint Paul,W Minnehaha Ave and Prior Ave N,1,0,0,0,0,N/A
1985200,23-Apr-21,Colorado,Denver,5300 block of W 10th Ave,1,0,0,0,0,N/A
1987041,23-Apr-21,New York,Bronx,Taylor Ave and Guerlain St,0,1,0,0,1,N/A
1987623,23-Apr-21,Kansas,Coffeyville,700 block of W Martin St,0,1,0,0,1,N/A
1985942,23-Apr-21,California,San Diego,3603 38th St,2,0,0,0,0,N/A
1985940,23-Apr-21,Wisconsin,Milwaukee,W Vienna Ave and N 36th St,1,0,0,0,0,N/A
1985920,23-Apr-21,California,Stockton,Fontana Ave,1,0,0,0,0,N/A
1985916,23-Apr-21,New York,Brooklyn,1626 Bedford Ave,1,0,0,0,0,N/A
1985456,23-Apr-21,Washington,Seattle,9200 block of Waters Ave S,0,1,0,0,0,N/A
1988745,23-Apr-21,Texas,Austin,S Lamar Blvd and West Gate Blvd,0,0,0,0,1,N/A
1985476,23-Apr-21,Texas,Houston,8609 Westheimer Rd,0,1,0,0,0,N/A
1987582,23-Apr-21,Texas,Huntsville,18 Lake Shore Ln,0,0,0,0,0,N/A
2022952,23-Apr-21,Texas,Houston,7700 Corporate Dr,0,0,0,0,0,N/A
1985868,23-Apr-21,South Carolina,Lancaster,Lynwood Dr and Kennel Ln,0,0,0,0,0,N/A
1984872,23-Apr-21,South Carolina,Florence,E Howe Springs Rd,0,1,0,0,0,N/A
1984874,23-Apr-21,South Carolina,Hartsville,400 Block of James Ave,0,1,0,0,1,N/A
1985825,23-Apr-21,Illinois,Champaign,600 block of S Crescent Dr,1,0,0,0,0,N/A
1985130,23-Apr-21,Michigan,Detroit,Fenkell Ave and Parkside St,0,1,0,0,0,N/A
1985116,23-Apr-21,Michigan,Waterford,Lakeview St,0,0,0,0,1,N/A
1985791,23-Apr-21,California,Fresno,N Pleasant Ave and W Robinson Ave,1,0,0,0,0,N/A
1985787,23-Apr-21,South Carolina,Columbia,4600 block of Catherine Ave,0,1,0,0,0,N/A
1985785,23-Apr-21,California,Fresno,E Auto Center Dr and N Blackstone Ave,0,0,0,0,0,N/A
1985762,23-Apr-21,California,Pleasanton,Arroyo Ct,0,0,0,0,1,N/A
1985083,23-Apr-21,Tennessee,Memphis,3896 Lamar Ave,2,0,0,0,1,N/A
1985736,23-Apr-21,California,Bakersfield,100 block of P St,1,0,0,0,1,N/A
1985046,23-Apr-21,New York,New York (Manhattan),W 116th St and Lenox Ave,0,0,0,0,0,N/A
1985043,23-Apr-21,New York,Brooklyn,573 Van Siclen Ave,0,0,0,0,0,N/A
1987506,23-Apr-21,California,Perris,25000 block of Echo Valley Rd,0,1,0,0,0,N/A
1985021,23-Apr-21,Wisconsin,Madison,Pilgrim Rd and Homestead Rd,0,0,0,0,0,N/A
1985705,23-Apr-21,Tennessee,Memphis,4759 Mickey Dr,0,1,0,0,1,N/A
1987484,23-Apr-21,North Carolina,Lenoir,Pope Ln,1,1,1,0,0,N/A
2045928,23-Apr-21,Kentucky,Louisville,N/A,1,0,0,0,1,N/A
1985662,23-Apr-21,Maryland,Baltimore,3600 block of W Forest Park Ave,0,1,0,0,0,N/A
1985684,23-Apr-21,Georgia,Lithonia,2664 Evans Mill Dr,2,1,0,0,0,N/A
1984846,23-Apr-21,Georgia,Atlanta,200 block of Arthur Langford Jr Place SW,0,0,0,0,1,N/A
